"regionname","date","cases"
"Jilin",2020-02-17,89
"Liaoning",2020-02-17,121
"Macau",2020-02-17,10
"Ningxia",2020-02-17,70
"Qinghai",2020-02-17,18
"Shaanxi",2020-02-17,240
"Shandong",2020-02-17,541
"Shanghai",2020-02-17,333
"Shanxi",2020-02-17,130
"Sichuan",2020-02-17,495
"Tianjin",2020-02-17,125
"Tibet",2020-02-17,1
"Xinjiang",2020-02-17,75
"Yunnan",2020-02-17,171
"Zhejiang",2020-02-17,1171
"Anhui",2020-02-18,982
"Beijing",2020-02-18,387
"Chongqing",2020-02-18,555
"Fujian",2020-02-18,292
"Gansu",2020-02-18,91
"Guangdong",2020-02-18,1328
"Guangxi",2020-02-18,242
"Guizhou",2020-02-18,146
"Hainan",2020-02-18,163
"Hebei",2020-02-18,306
"Heilongjiang",2020-02-18,464
"Henan",2020-02-18,1257
"Hong Kong",2020-02-18,62
"Hubei",2020-02-18,61682
"Hunan",2020-02-18,1007
"Inner Mongolia",2020-02-18,73
"Jiangsu",2020-02-18,629
"Jiangxi",2020-02-18,933
"Jilin",2020-02-18,89
"Liaoning",2020-02-18,121
"Macau",2020-02-18,10
"Ningxia",2020-02-18,70
"Qinghai",2020-02-18,18
"Shaanxi",2020-02-18,240
"Shandong",2020-02-18,543
"Shanghai",2020-02-18,333
"Shanxi",2020-02-18,131
"Sichuan",2020-02-18,508
"Tianjin",2020-02-18,128
"Tibet",2020-02-18,1
"Xinjiang",2020-02-18,76
"Yunnan",2020-02-18,172
"Zhejiang",2020-02-18,1172
"Anhui",2020-02-19,986
"Beijing",2020-02-19,393
"Chongqing",2020-02-19,560
"Fujian",2020-02-19,293
"Gansu",2020-02-19,91
"Guangdong",2020-02-19,1331
"Guangxi",2020-02-19,244
"Guizhou",2020-02-19,146
"Hainan",2020-02-19,168
"Hebei",2020-02-19,306
"Heilongjiang",2020-02-19,470
"Henan",2020-02-19,1262
"Hong Kong",2020-02-19,63
"Hubei",2020-02-19,62031
"Hunan",2020-02-19,1008
"Inner Mongolia",2020-02-19,75
"Jiangsu",2020-02-19,631
"Jiangxi",2020-02-19,934
"Jilin",2020-02-19,90
"Liaoning",2020-02-19,121
"Macau",2020-02-19,10
"Ningxia",2020-02-19,71
"Qinghai",2020-02-19,18
"Shaanxi",2020-02-19,242
"Shandong",2020-02-19,544
"Shanghai",2020-02-19,333
"Shanxi",2020-02-19,131
"Sichuan",2020-02-19,514
"Tianjin",2020-02-19,130
"Tibet",2020-02-19,1
"Xinjiang",2020-02-19,76
"Yunnan",2020-02-19,172
"Zhejiang",2020-02-19,1174
"Anhui",2020-02-20,987
"Beijing",2020-02-20,395
"Chongqing",2020-02-20,567
"Fujian",2020-02-20,293
"Gansu",2020-02-20,91
"Guangdong",2020-02-20,1332
"Guangxi",2020-02-20,245
"Guizhou",2020-02-20,146
"Hainan",2020-02-20,168
"Hebei",2020-02-20,307
"Heilongjiang",2020-02-20,476
"Henan",2020-02-20,1265
"Hong Kong",2020-02-20,68
"Hubei",2020-02-20,62442
"Hunan",2020-02-20,1010
"Inner Mongolia",2020-02-20,75
"Jiangsu",2020-02-20,631
"Jiangxi",2020-02-20,934
"Jilin",2020-02-20,91
"Liaoning",2020-02-20,121
"Macau",2020-02-20,10
"Ningxia",2020-02-20,71
"Qinghai",2020-02-20,18
"Shaanxi",2020-02-20,245
"Shandong",2020-02-20,546
"Shanghai",2020-02-20,334
"Shanxi",2020-02-20,132
"Sichuan",2020-02-20,520
"Tianjin",2020-02-20,131
"Tibet",2020-02-20,1
"Xinjiang",2020-02-20,76
"Yunnan",2020-02-20,174
"Zhejiang",2020-02-20,1175
"Anhui",2020-02-21,988
"Beijing",2020-02-21,396
"Chongqing",2020-02-21,572
"Fujian",2020-02-21,293
"Gansu",2020-02-21,91
"Guangdong",2020-02-21,1333
"Guangxi",2020-02-21,246
"Guizhou",2020-02-21,146
"Hainan",2020-02-21,168
"Hebei",2020-02-21,308
"Heilongjiang",2020-02-21,479
"Henan",2020-02-21,1267
"Hong Kong",2020-02-21,68
"Hubei",2020-02-21,62662
"Hunan",2020-02-21,1011
"Inner Mongolia",2020-02-21,75
"Jiangsu",2020-02-21,631
"Jiangxi",2020-02-21,934
"Jilin",2020-02-21,91
"Liaoning",2020-02-21,121
"Macau",2020-02-21,10
"Ningxia",2020-02-21,71
"Qinghai",2020-02-21,18
"Shaanxi",2020-02-21,245
"Shandong",2020-02-21,749
"Shanghai",2020-02-21,334
"Shanxi",2020-02-21,132
"Sichuan",2020-02-21,525
"Tianjin",2020-02-21,132
"Tibet",2020-02-21,1
"Xinjiang",2020-02-21,76
"Yunnan",2020-02-21,174
"Zhejiang",2020-02-21,1203
"Anhui",2020-02-22,989
"Beijing",2020-02-22,399
"Chongqing",2020-02-22,573
"Fujian",2020-02-22,293
"Gansu",2020-02-22,91
"Guangdong",2020-02-22,1339
"Guangxi",2020-02-22,249
"Guizhou",2020-02-22,146
"Hainan",2020-02-22,168
"Hebei",2020-02-22,309
"Heilongjiang",2020-02-22,479
"Henan",2020-02-22,1270
"Hong Kong",2020-02-22,69
"Hubei",2020-02-22,64084
"Hunan",2020-02-22,1013
"Inner Mongolia",2020-02-22,75
"Jiangsu",2020-02-22,631
"Jiangxi",2020-02-22,934
"Jilin",2020-02-22,91
"Liaoning",2020-02-22,121
"Macau",2020-02-22,10
"Ningxia",2020-02-22,71
"Qinghai",2020-02-22,18
"Shaanxi",2020-02-22,245
"Shandong",2020-02-22,750
"Shanghai",2020-02-22,335
"Shanxi",2020-02-22,132
"Sichuan",2020-02-22,526
"Tianjin",2020-02-22,135
"Tibet",2020-02-22,1
"Xinjiang",2020-02-22,76
"Yunnan",2020-02-22,174
"Zhejiang",2020-02-22,1205
"Anhui",2020-02-23,989
"Beijing",2020-02-23,399
"Chongqing",2020-02-23,575
"Fujian",2020-02-23,293
"Gansu",2020-02-23,91
"Guangdong",2020-02-23,1342
"Guangxi",2020-02-23,249
"Guizhou",2020-02-23,146
"Hainan",2020-02-23,168
"Hebei",2020-02-23,311
"Heilongjiang",2020-02-23,480
"Henan",2020-02-23,1271
"Hong Kong",2020-02-23,74
"Hubei",2020-02-23,64084
"Hunan",2020-02-23,1016
"Inner Mongolia",2020-02-23,75
"Jiangsu",2020-02-23,631
"Jiangxi",2020-02-23,934
"Jilin",2020-02-23,91
"Liaoning",2020-02-23,121
"Macau",2020-02-23,10
"Ningxia",2020-02-23,71
"Qinghai",2020-02-23,18
"Shaanxi",2020-02-23,245
"Shandong",2020-02-23,754
"Shanghai",2020-02-23,335
"Shanxi",2020-02-23,132
"Sichuan",2020-02-23,526
"Tianjin",2020-02-23,135
"Tibet",2020-02-23,1
"Xinjiang",2020-02-23,76
"Yunnan",2020-02-23,174
"Zhejiang",2020-02-23,1205
"Anhui",2020-02-24,989
"Beijing",2020-02-24,399
"Chongqing",2020-02-24,576
"Fujian",2020-02-24,293
"Gansu",2020-02-24,91
"Guangdong",2020-02-24,1345
"Guangxi",2020-02-24,251
"Guizhou",2020-02-24,146
"Hainan",2020-02-24,168
"Hebei",2020-02-24,311
"Heilongjiang",2020-02-24,480
"Henan",2020-02-24,1271
"Hong Kong",2020-02-24,79
"Hubei",2020-02-24,64287
"Hunan",2020-02-24,1016
"Inner Mongolia",2020-02-24,75
"Jiangsu",2020-02-24,631
"Jiangxi",2020-02-24,934
"Jilin",2020-02-24,93
"Liaoning",2020-02-24,121
"Macau",2020-02-24,10
"Ningxia",2020-02-24,71
"Qinghai",2020-02-24,18
"Shaanxi",2020-02-24,245
"Shandong",2020-02-24,755
"Shanghai",2020-02-24,335
"Shanxi",2020-02-24,133
"Sichuan",2020-02-24,527
"Tianjin",2020-02-24,135
"Tibet",2020-02-24,1
"Xinjiang",2020-02-24,76
"Yunnan",2020-02-24,174
"Zhejiang",2020-02-24,1205
"Anhui",2020-02-25,989
"Beijing",2020-02-25,400
"Chongqing",2020-02-25,576
"Fujian",2020-02-25,294
"Gansu",2020-02-25,91
"Guangdong",2020-02-25,1347
"Guangxi",2020-02-25,252
"Guizhou",2020-02-25,146
"Hainan",2020-02-25,168
"Hebei",2020-02-25,311
"Heilongjiang",2020-02-25,480
"Henan",2020-02-25,1271
"Hong Kong",2020-02-25,84
"Hubei",2020-02-25,64786
"Hunan",2020-02-25,1016
"Inner Mongolia",2020-02-25,75
"Jiangsu",2020-02-25,631
"Jiangxi",2020-02-25,934
"Jilin",2020-02-25,93
"Liaoning",2020-02-25,121
"Macau",2020-02-25,10
"Ningxia",2020-02-25,71
"Qinghai",2020-02-25,18
"Shaanxi",2020-02-25,245
"Shandong",2020-02-25,756
"Shanghai",2020-02-25,336
"Shanxi",2020-02-25,133
"Sichuan",2020-02-25,529
"Tianjin",2020-02-25,135
"Tibet",2020-02-25,1
"Xinjiang",2020-02-25,76
"Yunnan",2020-02-25,174
"Zhejiang",2020-02-25,1205
"Anhui",2020-02-26,989
"Beijing",2020-02-26,400
"Chongqing",2020-02-26,576
"Fujian",2020-02-26,294
"Gansu",2020-02-26,91
"Guangdong",2020-02-26,1347
"Guangxi",2020-02-26,252
"Guizhou",2020-02-26,146
"Hainan",2020-02-26,168
"Hebei",2020-02-26,312
"Heilongjiang",2020-02-26,480
"Henan",2020-02-26,1271
"Hong Kong",2020-02-26,91
"Hubei",2020-02-26,65187
"Hunan",2020-02-26,1016
"Inner Mongolia",2020-02-26,75
"Jiangsu",2020-02-26,631
"Jiangxi",2020-02-26,934
"Jilin",2020-02-26,93
"Liaoning",2020-02-26,121
"Macau",2020-02-26,10
"Ningxia",2020-02-26,71
"Qinghai",2020-02-26,18
"Shaanxi",2020-02-26,245
"Shandong",2020-02-26,756
"Shanghai",2020-02-26,337
"Shanxi",2020-02-26,133
"Sichuan",2020-02-26,531
"Tianjin",2020-02-26,135
"Tibet",2020-02-26,1
"Xinjiang",2020-02-26,76
"Yunnan",2020-02-26,174
"Zhejiang",2020-02-26,1205
"Anhui",2020-02-27,989
"Beijing",2020-02-27,410
"Chongqing",2020-02-27,576
"Fujian",2020-02-27,296
"Gansu",2020-02-27,91
"Guangdong",2020-02-27,1347
"Guangxi",2020-02-27,252
"Guizhou",2020-02-27,146
"Hainan",2020-02-27,168
"Hebei",2020-02-27,317
"Heilongjiang",2020-02-27,480
"Henan",2020-02-27,1272
"Hong Kong",2020-02-27,92
"Hubei",2020-02-27,65596
"Hunan",2020-02-27,1017
"Inner Mongolia",2020-02-27,75
"Jiangsu",2020-02-27,631
"Jiangxi",2020-02-27,934
"Jilin",2020-02-27,93
"Liaoning",2020-02-27,121
"Macau",2020-02-27,10
"Ningxia",2020-02-27,72
"Qinghai",2020-02-27,18
"Shaanxi",2020-02-27,245
"Shandong",2020-02-27,756
"Shanghai",2020-02-27,337
"Shanxi",2020-02-27,133
"Sichuan",2020-02-27,534
"Tianjin",2020-02-27,136
"Tibet",2020-02-27,1
"Xinjiang",2020-02-27,76
"Yunnan",2020-02-27,174
"Zhejiang",2020-02-27,1205
"Anhui",2020-02-28,990
"Beijing",2020-02-28,410
"Chongqing",2020-02-28,576
"Fujian",2020-02-28,296
"Gansu",2020-02-28,91
"Guangdong",2020-02-28,1348
"Guangxi",2020-02-28,252
"Guizhou",2020-02-28,146
"Hainan",2020-02-28,168
"Hebei",2020-02-28,318
"Heilongjiang",2020-02-28,480
"Henan",2020-02-28,1272
"Hong Kong",2020-02-28,94
"Hubei",2020-02-28,65914
"Hunan",2020-02-28,1017
"Inner Mongolia",2020-02-28,75
"Jiangsu",2020-02-28,631
"Jiangxi",2020-02-28,935
"Jilin",2020-02-28,93
"Liaoning",2020-02-28,121
"Macau",2020-02-28,10
"Ningxia",2020-02-28,72
"Qinghai",2020-02-28,18
"Shaanxi",2020-02-28,245
"Shandong",2020-02-28,756
"Shanghai",2020-02-28,337
"Shanxi",2020-02-28,133
"Sichuan",2020-02-28,538
"Tianjin",2020-02-28,136
"Tibet",2020-02-28,1
"Xinjiang",2020-02-28,76
"Yunnan",2020-02-28,174
"Zhejiang",2020-02-28,1205
"Anhui",2020-02-29,990
"Beijing",2020-02-29,411
"Chongqing",2020-02-29,576
"Fujian",2020-02-29,296
"Gansu",2020-02-29,91
"Guangdong",2020-02-29,1349
"Guangxi",2020-02-29,252
"Guizhou",2020-02-29,146
"Hainan",2020-02-29,168
"Hebei",2020-02-29,318
"Heilongjiang",2020-02-29,480
"Henan",2020-02-29,1272
"Hong Kong",2020-02-29,95
"Hubei",2020-02-29,66337
"Hunan",2020-02-29,1018
"Inner Mongolia",2020-02-29,75
"Jiangsu",2020-02-29,631
"Jiangxi",2020-02-29,935
"Jilin",2020-02-29,93
"Liaoning",2020-02-29,121
"Macau",2020-02-29,10
"Ningxia",2020-02-29,73
"Qinghai",2020-02-29,18
"Shaanxi",2020-02-29,245
"Shandong",2020-02-29,756
"Shanghai",2020-02-29,337
"Shanxi",2020-02-29,133
"Sichuan",2020-02-29,538
"Tianjin",2020-02-29,136
"Tibet",2020-02-29,1
"Xinjiang",2020-02-29,76
"Yunnan",2020-02-29,174
"Zhejiang",2020-02-29,1205
"Anhui",2020-03-01,990
"Beijing",2020-03-01,413
"Chongqing",2020-03-01,576
"Fujian",2020-03-01,296
"Gansu",2020-03-01,91
"Guangdong",2020-03-01,1349
"Guangxi",2020-03-01,252
"Guizhou",2020-03-01,146
"Hainan",2020-03-01,168
"Hebei",2020-03-01,318
"Heilongjiang",2020-03-01,480
"Henan",2020-03-01,1272
"Hong Kong",2020-03-01,96
"Hubei",2020-03-01,66907
"Hunan",2020-03-01,1018
"Inner Mongolia",2020-03-01,75
"Jiangsu",2020-03-01,631
"Jiangxi",2020-03-01,935
"Jilin",2020-03-01,93
"Liaoning",2020-03-01,122
"Macau",2020-03-01,10
"Ningxia",2020-03-01,73
"Qinghai",2020-03-01,18
"Shaanxi",2020-03-01,245
"Shandong",2020-03-01,758
"Shanghai",2020-03-01,337
"Shanxi",2020-03-01,133
"Sichuan",2020-03-01,538
"Tianjin",2020-03-01,136
"Tibet",2020-03-01,1
"Xinjiang",2020-03-01,76
"Yunnan",2020-03-01,174
"Zhejiang",2020-03-01,1205
"Anhui",2020-03-02,990
"Beijing",2020-03-02,414
"Chongqing",2020-03-02,576
"Fujian",2020-03-02,296
"Gansu",2020-03-02,91
"Guangdong",2020-03-02,1350
"Guangxi",2020-03-02,252
"Guizhou",2020-03-02,146
"Hainan",2020-03-02,168
"Hebei",2020-03-02,318
"Heilongjiang",2020-03-02,480
"Henan",2020-03-02,1272
"Hong Kong",2020-03-02,100
"Hubei",2020-03-02,67103
"Hunan",2020-03-02,1018
"Inner Mongolia",2020-03-02,75
"Jiangsu",2020-03-02,631
"Jiangxi",2020-03-02,935
"Jilin",2020-03-02,93
"Liaoning",2020-03-02,122
"Macau",2020-03-02,10
"Ningxia",2020-03-02,74
"Qinghai",2020-03-02,18
"Shaanxi",2020-03-02,245
"Shandong",2020-03-02,758
"Shanghai",2020-03-02,337
"Shanxi",2020-03-02,133
"Sichuan",2020-03-02,538
"Tianjin",2020-03-02,136
"Tibet",2020-03-02,1
"Xinjiang",2020-03-02,76
"Yunnan",2020-03-02,174
"Zhejiang",2020-03-02,1206
"Anhui",2020-03-03,990
"Beijing",2020-03-03,414
"Chongqing",2020-03-03,576
"Fujian",2020-03-03,296
"Gansu",2020-03-03,91
"Guangdong",2020-03-03,1350
"Guangxi",2020-03-03,252
"Guizhou",2020-03-03,146
"Hainan",2020-03-03,168
"Hebei",2020-03-03,318
"Heilongjiang",2020-03-03,480
"Henan",2020-03-03,1272
"Hong Kong",2020-03-03,100
"Hubei",2020-03-03,67217
"Hunan",2020-03-03,1018
"Inner Mongolia",2020-03-03,75
"Jiangsu",2020-03-03,631
"Jiangxi",2020-03-03,935
"Jilin",2020-03-03,93
"Liaoning",2020-03-03,125
"Macau",2020-03-03,10
"Ningxia",2020-03-03,74
"Qinghai",2020-03-03,18
"Shaanxi",2020-03-03,245
"Shandong",2020-03-03,758
"Shanghai",2020-03-03,338
"Shanxi",2020-03-03,133
"Sichuan",2020-03-03,538
"Tianjin",2020-03-03,136
"Tibet",2020-03-03,1
"Xinjiang",2020-03-03,76
"Yunnan",2020-03-03,174
"Zhejiang",2020-03-03,1213
"Anhui",2020-03-04,990
"Beijing",2020-03-04,418
"Chongqing",2020-03-04,576
"Fujian",2020-03-04,296
"Gansu",2020-03-04,91
"Guangdong",2020-03-04,1350
"Guangxi",2020-03-04,252
"Guizhou",2020-03-04,146
"Hainan",2020-03-04,168
"Hebei",2020-03-04,318
"Heilongjiang",2020-03-04,480
"Henan",2020-03-04,1272
"Hong Kong",2020-03-04,105
"Hubei",2020-03-04,67332
"Hunan",2020-03-04,1018
"Inner Mongolia",2020-03-04,75
"Jiangsu",2020-03-04,631
"Jiangxi",2020-03-04,935
"Jilin",2020-03-04,93
"Liaoning",2020-03-04,125
"Macau",2020-03-04,10
"Ningxia",2020-03-04,75
"Qinghai",2020-03-04,18
"Shaanxi",2020-03-04,245
"Shandong",2020-03-04,758
"Shanghai",2020-03-04,338
"Shanxi",2020-03-04,133
"Sichuan",2020-03-04,538
"Tianjin",2020-03-04,136
"Tibet",2020-03-04,1
"Xinjiang",2020-03-04,76
"Yunnan",2020-03-04,174
"Zhejiang",2020-03-04,1213
"Anhui",2020-03-05,990
"Beijing",2020-03-05,418
"Chongqing",2020-03-05,576
"Fujian",2020-03-05,296
"Gansu",2020-03-05,102
"Guangdong",2020-03-05,1351
"Guangxi",2020-03-05,252
"Guizhou",2020-03-05,146
"Hainan",2020-03-05,168
"Hebei",2020-03-05,318
"Heilongjiang",2020-03-05,481
"Henan",2020-03-05,1272
"Hong Kong",2020-03-05,105
"Hubei",2020-03-05,67466
"Hunan",2020-03-05,1018
"Inner Mongolia",2020-03-05,75
"Jiangsu",2020-03-05,631
"Jiangxi",2020-03-05,935
"Jilin",2020-03-05,93
"Liaoning",2020-03-05,125
"Macau",2020-03-05,10
"Ningxia",2020-03-05,75
"Qinghai",2020-03-05,18
"Shaanxi",2020-03-05,245
"Shandong",2020-03-05,758
"Shanghai",2020-03-05,339
"Shanxi",2020-03-05,133
"Sichuan",2020-03-05,539
"Tianjin",2020-03-05,136
"Tibet",2020-03-05,1
"Xinjiang",2020-03-05,76
"Yunnan",2020-03-05,174
"Zhejiang",2020-03-05,1215
"Anhui",2020-03-06,990
"Beijing",2020-03-06,422
"Chongqing",2020-03-06,576
"Fujian",2020-03-06,296
"Gansu",2020-03-06,119
"Guangdong",2020-03-06,1352
"Guangxi",2020-03-06,252
"Guizhou",2020-03-06,146
"Hainan",2020-03-06,168
"Hebei",2020-03-06,318
"Heilongjiang",2020-03-06,481
"Henan",2020-03-06,1272
"Hong Kong",2020-03-06,107
"Hubei",2020-03-06,67592
"Hunan",2020-03-06,1018
"Inner Mongolia",2020-03-06,75
"Jiangsu",2020-03-06,631
"Jiangxi",2020-03-06,935
"Jilin",2020-03-06,93
"Liaoning",2020-03-06,125
"Macau",2020-03-06,10
"Ningxia",2020-03-06,75
"Qinghai",2020-03-06,18
"Shaanxi",2020-03-06,245
"Shandong",2020-03-06,758
"Shanghai",2020-03-06,342
"Shanxi",2020-03-06,133
"Sichuan",2020-03-06,539
"Tianjin",2020-03-06,136
"Tibet",2020-03-06,1
"Xinjiang",2020-03-06,76
"Yunnan",2020-03-06,174
"Zhejiang",2020-03-06,1215
"Anhui",2020-03-07,990
"Beijing",2020-03-07,426
"Chongqing",2020-03-07,576
"Fujian",2020-03-07,296
"Gansu",2020-03-07,120
"Guangdong",2020-03-07,1352
"Guangxi",2020-03-07,252
"Guizhou",2020-03-07,146
"Hainan",2020-03-07,168
"Hebei",2020-03-07,318
"Heilongjiang",2020-03-07,481
"Henan",2020-03-07,1272
"Hong Kong",2020-03-07,108
"Hubei",2020-03-07,67666
"Hunan",2020-03-07,1018
"Inner Mongolia",2020-03-07,75
"Jiangsu",2020-03-07,631
"Jiangxi",2020-03-07,935
"Jilin",2020-03-07,93
"Liaoning",2020-03-07,125
"Macau",2020-03-07,10
"Ningxia",2020-03-07,75
"Qinghai",2020-03-07,18
"Shaanxi",2020-03-07,245
"Shandong",2020-03-07,758
"Shanghai",2020-03-07,342
"Shanxi",2020-03-07,133
"Sichuan",2020-03-07,539
"Tianjin",2020-03-07,136
"Tibet",2020-03-07,1
"Xinjiang",2020-03-07,76
"Yunnan",2020-03-07,174
"Zhejiang",2020-03-07,1215
"Anhui",2020-03-08,990
"Beijing",2020-03-08,428
"Chongqing",2020-03-08,576
"Fujian",2020-03-08,296
"Gansu",2020-03-08,124
"Guangdong",2020-03-08,1352
"Guangxi",2020-03-08,252
"Guizhou",2020-03-08,146
"Hainan",2020-03-08,168
"Hebei",2020-03-08,318
"Heilongjiang",2020-03-08,481
"Henan",2020-03-08,1272
"Hong Kong",2020-03-08,114
"Hubei",2020-03-08,67707
"Hunan",2020-03-08,1018
"Inner Mongolia",2020-03-08,75
"Jiangsu",2020-03-08,631
"Jiangxi",2020-03-08,935
"Jilin",2020-03-08,93
"Liaoning",2020-03-08,125
"Macau",2020-03-08,10
"Ningxia",2020-03-08,75
"Qinghai",2020-03-08,18
"Shaanxi",2020-03-08,245
"Shandong",2020-03-08,758
"Shanghai",2020-03-08,342
"Shanxi",2020-03-08,133
"Sichuan",2020-03-08,539
"Tianjin",2020-03-08,136
"Tibet",2020-03-08,1
"Xinjiang",2020-03-08,76
"Yunnan",2020-03-08,174
"Zhejiang",2020-03-08,1215
"Anhui",2020-03-09,990
"Beijing",2020-03-09,428
"Chongqing",2020-03-09,576
"Fujian",2020-03-09,296
"Gansu",2020-03-09,124
"Guangdong",2020-03-09,1352
"Guangxi",2020-03-09,252
"Guizhou",2020-03-09,146
"Hainan",2020-03-09,168
"Hebei",2020-03-09,318
"Heilongjiang",2020-03-09,481
"Henan",2020-03-09,1272
"Hong Kong",2020-03-09,115
"Hubei",2020-03-09,67743
"Hunan",2020-03-09,1018
"Inner Mongolia",2020-03-09,75
"Jiangsu",2020-03-09,631
"Jiangxi",2020-03-09,935
"Jilin",2020-03-09,93
"Liaoning",2020-03-09,125
"Macau",2020-03-09,10
"Ningxia",2020-03-09,75
"Qinghai",2020-03-09,18
"Shaanxi",2020-03-09,245
"Shandong",2020-03-09,758
"Shanghai",2020-03-09,342
"Shanxi",2020-03-09,133
"Sichuan",2020-03-09,539
"Tianjin",2020-03-09,136
"Tibet",2020-03-09,1
"Xinjiang",2020-03-09,76
"Yunnan",2020-03-09,174
"Zhejiang",2020-03-09,1215
"Anhui",2020-03-10,990
"Beijing",2020-03-10,429
"Chongqing",2020-03-10,576
"Fujian",2020-03-10,296
"Gansu",2020-03-10,125
"Guangdong",2020-03-10,1353
"Guangxi",2020-03-10,252
"Guizhou",2020-03-10,146
"Hainan",2020-03-10,168
"Hebei",2020-03-10,318
"Heilongjiang",2020-03-10,481
"Henan",2020-03-10,1272
"Hong Kong",2020-03-10,120
"Hubei",2020-03-10,67760
"Hunan",2020-03-10,1018
"Inner Mongolia",2020-03-10,75
"Jiangsu",2020-03-10,631
"Jiangxi",2020-03-10,935
"Jilin",2020-03-10,93
"Liaoning",2020-03-10,125
"Macau",2020-03-10,10
"Ningxia",2020-03-10,75
"Qinghai",2020-03-10,18
"Shaanxi",2020-03-10,245
"Shandong",2020-03-10,758
"Shanghai",2020-03-10,344
"Shanxi",2020-03-10,133
"Sichuan",2020-03-10,539
"Tianjin",2020-03-10,136
"Tibet",2020-03-10,1
"Xinjiang",2020-03-10,76
"Yunnan",2020-03-10,174
"Zhejiang",2020-03-10,1215
"Anhui",2020-03-11,990
"Beijing",2020-03-11,435
"Chongqing",2020-03-11,576
"Fujian",2020-03-11,296
"Gansu",2020-03-11,127
"Guangdong",2020-03-11,1356
"Guangxi",2020-03-11,252
"Guizhou",2020-03-11,146
"Hainan",2020-03-11,168
"Hebei",2020-03-11,318
"Heilongjiang",2020-03-11,482
"Henan",2020-03-11,1273
"Hong Kong",2020-03-11,126
"Hubei",2020-03-11,67773
"Hunan",2020-03-11,1018
"Inner Mongolia",2020-03-11,75
"Jiangsu",2020-03-11,631
"Jiangxi",2020-03-11,935
"Jilin",2020-03-11,93
"Liaoning",2020-03-11,125
"Macau",2020-03-11,10
"Ningxia",2020-03-11,75
"Qinghai",2020-03-11,18
"Shaanxi",2020-03-11,245
"Shandong",2020-03-11,760
"Shanghai",2020-03-11,344
"Shanxi",2020-03-11,133
"Sichuan",2020-03-11,539
"Tianjin",2020-03-11,136
"Tibet",2020-03-11,1
"Xinjiang",2020-03-11,76
"Yunnan",2020-03-11,174
"Zhejiang",2020-03-11,1215
"Anhui",2020-03-12,990
"Beijing",2020-03-12,435
"Chongqing",2020-03-12,576
"Fujian",2020-03-12,296
"Gansu",2020-03-12,127
"Guangdong",2020-03-12,1356
"Guangxi",2020-03-12,252
"Guizhou",2020-03-12,146
"Hainan",2020-03-12,168
"Hebei",2020-03-12,318
"Heilongjiang",2020-03-12,482
"Henan",2020-03-12,1273
"Hong Kong",2020-03-12,129
"Hubei",2020-03-12,67781
"Hunan",2020-03-12,1018
"Inner Mongolia",2020-03-12,75
"Jiangsu",2020-03-12,631
"Jiangxi",2020-03-12,935
"Jilin",2020-03-12,93
"Liaoning",2020-03-12,125
"Macau",2020-03-12,10
"Ningxia",2020-03-12,75
"Qinghai",2020-03-12,18
"Shaanxi",2020-03-12,245
"Shandong",2020-03-12,760
"Shanghai",2020-03-12,344
"Shanxi",2020-03-12,133
"Sichuan",2020-03-12,539
"Tianjin",2020-03-12,136
"Tibet",2020-03-12,1
"Xinjiang",2020-03-12,76
"Yunnan",2020-03-12,174
"Zhejiang",2020-03-12,1215
"Anhui",2020-03-13,990
"Beijing",2020-03-13,436
"Chongqing",2020-03-13,576
"Fujian",2020-03-13,296
"Gansu",2020-03-13,127
"Guangdong",2020-03-13,1356
"Guangxi",2020-03-13,252
"Guizhou",2020-03-13,146
"Hainan",2020-03-13,168
"Hebei",2020-03-13,318
"Heilongjiang",2020-03-13,482
"Henan",2020-03-13,1273
"Hong Kong",2020-03-13,134
"Hubei",2020-03-13,67786
"Hunan",2020-03-13,1018
"Inner Mongolia",2020-03-13,75
"Jiangsu",2020-03-13,631
"Jiangxi",2020-03-13,935
"Jilin",2020-03-13,93
"Liaoning",2020-03-13,125
"Macau",2020-03-13,10
"Ningxia",2020-03-13,75
"Qinghai",2020-03-13,18
"Shaanxi",2020-03-13,245
"Shandong",2020-03-13,760
"Shanghai",2020-03-13,346
"Shanxi",2020-03-13,133
"Sichuan",2020-03-13,539
"Tianjin",2020-03-13,136
"Tibet",2020-03-13,1
"Xinjiang",2020-03-13,76
"Yunnan",2020-03-13,174
"Zhejiang",2020-03-13,1215
"Anhui",2020-03-14,990
"Beijing",2020-03-14,437
"Chongqing",2020-03-14,576
"Fujian",2020-03-14,296
"Gansu",2020-03-14,129
"Guangdong",2020-03-14,1356
"Guangxi",2020-03-14,252
"Guizhou",2020-03-14,146
"Hainan",2020-03-14,168
"Hebei",2020-03-14,318
"Heilongjiang",2020-03-14,482
"Henan",2020-03-14,1273
"Hong Kong",2020-03-14,140
"Hubei",2020-03-14,67790
"Hunan",2020-03-14,1018
"Inner Mongolia",2020-03-14,75
"Jiangsu",2020-03-14,631
"Jiangxi",2020-03-14,935
"Jilin",2020-03-14,93
"Liaoning",2020-03-14,125
"Macau",2020-03-14,10
"Ningxia",2020-03-14,75
"Qinghai",2020-03-14,18
"Shaanxi",2020-03-14,245
"Shandong",2020-03-14,760
"Shanghai",2020-03-14,353
"Shanxi",2020-03-14,133
"Sichuan",2020-03-14,539
"Tianjin",2020-03-14,136
"Tibet",2020-03-14,1
"Xinjiang",2020-03-14,76
"Yunnan",2020-03-14,174
